RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,Coordinates,Latitude,Longitude
394998,25,"Portland, OR",msa,Oregon,2023-08-31,543817.0,"(44.572021, -122.070938)",44.572021,-122.070938
395045,26,"Sacramento, CA",msa,California,2023-08-31,553667.0,"(36.116203, -119.681564)",36.116203,-119.681564
394982,27,"Pittsburgh, PA",msa,Pennsylvania,2023-08-31,218333.0,"(40.590752, -77.209755)",40.590752,-77.209755
394466,28,"Cincinnati, OH",msa,Ohio,2023-08-31,250833.0,"(40.388783, -82.764915)",40.388783,-82.764915
394355,29,"Austin, TX",msa,Texas,2023-08-31,474167.0,"(31.054487, -97.563461)",31.054487,-97.563461
394775,30,"Las Vegas, NV",msa,Nevada,2023-08-31,401667.0,"(38.313515, -117.055374)",38.313515,-117.055374
394735,31,"Kansas City, MO",msa,Missouri,2023-08-31,303917.0,"(38.456085, -92.288368)",38.456085,-92.288368
394492,32,"Columbus, OH",msa,Ohio,2023-08-31,289683.0,"(40.388783, -82.764915)",40.388783,-82.764915
394705,34,"Indianapolis, IN",msa,Indiana,2023-08-31,269300.0,"(39.849426, -86.258278)",39.849426,-86.258278
394475,35,"Cleveland, OH",msa,Ohio,2023-08-31,197333.0,"(40.388783, -82.764915)",40.388783,-82.764915
395059,36,"San Jose, CA",msa,California,2023-08-31,1463667.0,"(36.116203, -119.681564)",36.116203,-119.681564
394902,37,"Nashville, TN",msa,Tennessee,2023-08-31,421031.0,"(35.747845, -86.692345)",35.747845,-86.692345
395194,38,"Virginia Beach, VA",msa,Virginia,2023-08-31,321667.0,"(37.769337, -78.169968)",37.769337,-78.169968
395005,39,"Providence, RI",msa,Rhode Island,2023-08-31,428333.0,"(41.680893, -71.51178)",41.680893,-71.51178
394714,40,"Jacksonville, FL",msa,Florida,2023-08-31,348000.0,"(27.766279, -81.686783)",27.766279,-81.686783
394862,41,"Milwaukee, WI",msa,Wisconsin,2023-08-31,294667.0,"(44.268543, -89.616508)",44.268543,-89.616508
394935,42,"Oklahoma City, OK",msa,Oklahoma,2023-08-31,233670.0,"(35.565342, -96.928917)",35.565342,-96.928917
395012,43,"Raleigh, NC",msa,North Carolina,2023-08-31,430000.0,"(35.630066, -79.806419)",35.630066,-79.806419
394849,44,"Memphis, TN",msa,Tennessee,2023-08-31,244364.0,"(35.747845, -86.692345)",35.747845,-86.692345
395022,45,"Richmond, VA",msa,Virginia,2023-08-31,346642.0,"(37.769337, -78.169968)",37.769337,-78.169968
394807,46,"Louisville, KY",msa,Kentucky,2023-08-31,252667.0,"(37.66814, -84.670067)",37.66814,-84.670067
394910,47,"New Orleans, LA",msa,Louisiana,2023-08-31,268955.0,"(31.169546, -91.867805)",31.169546,-91.867805
395053,48,"Salt Lake City, UT",msa,Utah,2023-08-31,512923.0,"(40.150032, -111.862434)",40.150032,-111.862434
394669,49,"Hartford, CT",msa,Connecticut,2023-08-31,335500.0,"(41.597782, -72.755371)",41.597782,-72.755371
394425,50,"Buffalo, NY",msa,New York,2023-08-31,251667.0,"(42.165726, -74.948051)",42.165726,-74.948051
394388,51,"Birmingham, AL",msa,Alabama,2023-08-31,251667.0,"(32.806671, -86.79113)",32.806671,-86.79113
395031,52,"Rochester, NY",msa,New York,2023-08-31,230333.0,"(42.165726, -74.948051)",42.165726,-74.948051
394640,53,"Grand Rapids, MI",msa,Michigan,2023-08-31,305000.0,"(43.326618, -84.536095)",43.326618,-84.536095
395167,54,"Tucson, AZ",msa,Arizona,2023-08-31,340000.0,"(33.729759, -111.431221)",33.729759,-111.431221
395169,56,"Tulsa, OK",msa,Oklahoma,2023-08-31,233250.0,"(35.565342, -96.928917)",35.565342,-96.928917
394619,57,"Fresno, CA",msa,California,2023-08-31,383667.0,"(36.116203, -119.681564)",36.116203,-119.681564
395238,58,"Worcester, MA",msa,Massachusetts,2023-08-31,417000.0,"(42.230171, -71.530106)",42.230171,-71.530106
394938,59,"Omaha, NE",msa,Nebraska,2023-08-31,273833.0,"(41.12537, -98.268082)",41.12537,-98.268082
394415,60,"Bridgeport, CT",msa,Connecticut,2023-08-31,633500.0,"(41.597782, -72.755371)",41.597782,-72.755371
394653,61,"Greenville, SC",msa,South Carolina,2023-08-31,295117.0,"(33.856892, -80.945007)",33.856892,-80.945007
394312,62,"Albuquerque, NM",msa,New Mexico,2023-08-31,343333.0,"(34.840515, -106.248482)",34.840515,-106.248482
394357,63,"Bakersfield, CA",msa,California,2023-08-31,335167.0,"(36.116203, -119.681564)",36.116203,-119.681564
394308,64,"Albany, NY",msa,New York,2023-08-31,298217.0,"(42.165726, -74.948051)",42.165726,-74.948051
394753,65,"Knoxville, TN",msa,Tennessee,2023-08-31,332467.0,"(35.747845, -86.692345)",35.747845,-86.692345
394367,66,"Baton Rouge, LA",msa,Louisiana,2023-08-31,236000.0,"(31.169546, -91.867805)",31.169546,-91.867805
394843,67,"McAllen, TX",msa,Texas,2023-08-31,209833.0,"(31.054487, -97.563461)",31.054487,-97.563461
394908,68,"New Haven, CT",msa,Connecticut,2023-08-31,323333.0,"(41.597782, -72.755371)",41.597782,-72.755371
394561,69,"El Paso, TX",msa,Texas,2023-08-31,238000.0,"(31.054487, -97.563461)",31.054487,-97.563461
394318,70,"Allentown, PA",msa,Pennsylvania,2023-08-31,300000.0,"(40.590752, -77.209755)",40.590752,-77.209755
394952,71,"Oxnard, CA",msa,California,2023-08-31,843333.0,"(36.116203, -119.681564)",36.116203,-119.681564
394486,72,"Columbia, SC",msa,South Carolina,2023-08-31,247467.0,"(33.856892, -80.945007)",33.856892,-80.945007
753906,73,"North Port, FL",msa,Florida,2023-08-31,444817.0,"(27.766279, -81.686783)",27.766279,-81.686783
845158,74,"Dayton, OH",msa,Ohio,2023-08-31,188667.0,"(40.388783, -82.764915)",40.388783,-82.764915
394457,75,"Charleston, SC",msa,South Carolina,2023-08-31,410000.0,"(33.856892, -80.945007)",33.856892,-80.945007
394648,76,"Greensboro, NC",msa,North Carolina,2023-08-31,238333.0,"(35.630066, -79.806419)",35.630066,-79.806419
395134,77,"Stockton, CA",msa,California,2023-08-31,501667.0,"(36.116203, -119.681564)",36.116203,-119.681564
394440,78,"Cape Coral, FL",msa,Florida,2023-08-31,314967.0,"(27.766279, -81.686783)",27.766279,-81.686783
394399,79,"Boise City, ID",msa,Idaho,2023-08-31,476500.0,"(44.240459, -114.478828)",44.240459,-114.478828
394484,80,"Colorado Springs, CO",msa,Colorado,2023-08-31,454167.0,"(39.059811, -105.311104)",39.059811,-105.311104
394798,81,"Little Rock, AR",msa,Arkansas,2023-08-31,216667.0,"(34.969704, -92.373123)",34.969704,-92.373123
394766,82,"Lakeland, FL",msa,Florida,2023-08-31,305500.0,"(27.766279, -81.686783)",27.766279,-81.686783
394304,83,"Akron, OH",msa,Ohio,2023-08-31,185000.0,"(40.388783, -82.764915)",40.388783,-82.764915
394531,84,"Des Moines, IA",msa,Iowa,2023-08-31,259667.0,"(42.011539, -93.210526)",42.011539,-93.210526
395115,85,"Springfield, MA",msa,Massachusetts,2023-08-31,323300.0,"(42.230171, -71.530106)",42.230171,-71.530106
845159,86,"Poughkeepsie, NY",msa,New York,2023-08-31,408333.0,"(42.165726, -74.948051)",42.165726,-74.948051
394931,87,"Ogden, UT",msa,Utah,2023-08-31,457245.0,"(40.150032, -111.862434)",40.150032,-111.862434
394816,88,"Madison, WI",msa,Wisconsin,2023-08-31,379417.0,"(44.268543, -89.616508)",44.268543,-89.616508
395235,89,"Winston, NC",msa,North Carolina,2023-08-31,251833.0,"(35.630066, -79.806419)",35.630066,-79.806419
394528,90,"Deltona, FL",msa,Florida,2023-08-31,335483.0,"(27.766279, -81.686783)",27.766279,-81.686783
395143,91,"Syracuse, NY",msa,New York,2023-08-31,219417.0,"(42.165726, -74.948051)",42.165726,-74.948051
395006,92,"Provo, UT",msa,Utah,2023-08-31,497001.0,"(40.150032, -111.862434)",40.150032,-111.862434
395160,93,"Toledo, OH",msa,Ohio,2023-08-31,169467.0,"(40.388783, -82.764915)",40.388783,-82.764915
395224,94,"Wichita, KS",msa,Kansas,2023-08-31,241161.0,"(38.5266, -96.726486)",38.5266,-96.726486
394549,95,"Durham, NC",msa,North Carolina,2023-08-31,406833.0,"(35.630066, -79.806419)",35.630066,-79.806419
394352,96,"Augusta, GA",msa,Georgia,2023-08-31,235000.0,"(33.040619, -83.643074)",33.040619,-83.643074
394957,97,"Palm Bay, FL",msa,Florida,2023-08-31,343133.0,"(27.766279, -81.686783)",27.766279,-81.686783
394711,98,"Jackson, MS",msa,Mississippi,2023-08-31,237833.0,"(32.741646, -89.678696)",32.741646,-89.678696
394666,99,"Harrisburg, PA",msa,Pennsylvania,2023-08-31,247158.0,"(40.590752, -77.209755)",40.590752,-77.209755
395113,100,"Spokane, WA",msa,Washington,2023-08-31,405000.0,"(47.400902, -121.490494)",47.400902,-121.490494
395075,101,"Scranton, PA",msa,Pennsylvania,2023-08-31,191500.0,"(40.590752, -77.209755)",40.590752,-77.209755
394460,102,"Chattanooga, TN",msa,Tennessee,2023-08-31,294683.0,"(35.747845, -86.692345)",35.747845,-86.692345
394871,103,"Modesto, CA",msa,California,2023-08-31,442333.0,"(36.116203, -119.681564)",36.116203,-119.681564
394768,104,"Lancaster, PA",msa,Pennsylvania,2023-08-31,318500.0,"(40.590752, -77.209755)",40.590752,-77.209755
394997,105,"Portland, ME",msa,Maine,2023-08-31,470333.0,"(44.693947, -69.381927)",44.693947,-69.381927
395245,106,"Youngstown, OH",msa,Ohio,2023-08-31,145167.0,"(40.388783, -82.764915)",40.388783,-82.764915
394770,107,"Lansing, MI",msa,Michigan,2023-08-31,201667.0,"(43.326618, -84.536095)",43.326618,-84.536095
394590,108,"Fayetteville, AR",msa,Arkansas,2023-08-31,340983.0,"(34.969704, -92.373123)",34.969704,-92.373123
394589,109,"Fayetteville, NC",msa,North Carolina,2023-08-31,230000.0,"(35.630066, -79.806419)",35.630066,-79.806419
394792,110,"Lexington, KY",msa,Kentucky,2023-08-31,297833.0,"(37.66814, -84.670067)",37.66814,-84.670067
394971,111,"Pensacola, FL",msa,Florida,2023-08-31,302417.0,"(27.766279, -81.686783)",27.766279,-81.686783
395068,112,"Santa Rosa, CA",msa,California,2023-08-31,802667.0,"(36.116203, -119.681564)",36.116203,-119.681564
395019,113,"Reno, NV",msa,Nevada,2023-08-31,534500.0,"(38.313515, -117.055374)",38.313515,-117.055374
394698,114,"Huntsville, AL",msa,Alabama,2023-08-31,297450.0,"(32.806671, -86.79113)",32.806671,-86.79113
394995,115,"Port St. Lucie, FL",msa,Florida,2023-08-31,374000.0,"(27.766279, -81.686783)",27.766279,-81.686783
394761,116,"Lafayette, LA",msa,Louisiana,2023-08-31,205667.0,"(31.169546, -91.867805)",31.169546,-91.867805
394898,117,"Myrtle Beach, SC",msa,South Carolina,2023-08-31,299500.0,"(33.856892, -80.945007)",33.856892,-80.945007
395116,118,"Springfield, MO",msa,Missouri,2023-08-31,250000.0,"(38.456085, -92.288368)",38.456085,-92.288368
395195,119,"Visalia, CA",msa,California,2023-08-31,335333.0,"(36.116203, -119.681564)",36.116203,-119.681564
394746,120,"Killeen, TX",msa,Texas,2023-08-31,263133.0,"(31.054487, -97.563461)",31.054487,-97.563461
394338,121,"Asheville, NC",msa,North Carolina,2023-08-31,420417.0,"(35.630066, -79.806419)",35.630066,-79.806419
395244,122,"York, PA",msa,Pennsylvania,2023-08-31,248333.0,"(40.590752, -77.209755)",40.590752,-77.209755
395183,123,"Vallejo, CA",msa,California,2023-08-31,569667.0,"(36.116203, -119.681564)",36.116203,-119.681564
753917,124,"Santa Maria, CA",msa,California,2023-08-31,865833.0,"(36.116203, -119.681564)",36.116203,-119.681564
395050,125,"Salinas, CA",msa,California,2023-08-31,843000.0,"(36.116203, -119.681564)",36.116203,-119.681564
395048,126,"Salem, OR",msa,Oregon,2023-08-31,436915.0,"(44.572021, -122.070938)",44.572021,-122.070938
394870,127,"Mobile, AL",msa,Alabama,2023-08-31,200833.0,"(32.806671, -86.79113)",32.806671,-86.79113
395015,128,"Reading, PA",msa,Pennsylvania,2023-08-31,245000.0,"(40.590752, -77.209755)",40.590752,-77.209755
394502,129,"Corpus Christi, TX",msa,Texas,2023-08-31,273167.0,"(31.054487, -97.563461)",31.054487,-97.563461
394421,130,"Brownsville, TX",msa,Texas,2023-08-31,240920.0,"(31.054487, -97.563461)",31.054487,-97.563461
394820,131,"Manchester, NH",msa,New Hampshire,2023-08-31,452322.0,"(43.452492, -71.563896)",43.452492,-71.563896
394612,132,"Fort Wayne, IN",msa,Indiana,2023-08-31,231333.0,"(39.849426, -86.258278)",39.849426,-86.258278
394658,133,"Gulfport, MS",msa,Mississippi,2023-08-31,216467.0,"(32.741646, -89.678696)",32.741646,-89.678696
395051,134,"Salisbury, MD",msa,Delaware,2023-08-31,375250.0,"(39.318523, -75.507141)",39.318523,-75.507141
394596,135,"Flint, MI",msa,Michigan,2023-08-31,187333.0,"(43.326618, -84.536095)",43.326618,-84.536095
394972,136,"Peoria, IL",msa,Illinois,2023-08-31,146500.0,"(40.349457, -88.986137)",40.349457,-88.986137
394439,137,"Canton, OH",msa,Ohio,2023-08-31,171617.0,"(40.388783, -82.764915)",40.388783,-82.764915
395070,138,"Savannah, GA",msa,Georgia,2023-08-31,323667.0,"(33.040619, -83.643074)",33.040619,-83.643074
394372,140,"Beaumont, TX",msa,Texas,2023-08-31,192973.0,"(31.054487, -97.563461)",31.054487,-97.563461
395096,141,"Shreveport, LA",msa,Louisiana,2023-08-31,197800.0,"(31.169546, -91.867805)",31.169546,-91.867805
395164,142,"Trenton, NJ",msa,New Jersey,2023-08-31,372843.0,"(40.298904, -74.521011)",40.298904,-74.521011
394875,143,"Montgomery, AL",msa,Alabama,2023-08-31,188300.0,"(32.806671, -86.79113)",32.806671,-86.79113
394520,144,"Davenport, IA",msa,Illinois,2023-08-31,174650.0,"(40.349457, -88.986137)",40.349457,-88.986137
395146,145,"Tallahassee, FL",msa,Florida,2023-08-31,266467.0,"(27.766279, -81.686783)",27.766279,-81.686783
394576,146,"Eugene, OR",msa,Oregon,2023-08-31,451233.0,"(44.572021, -122.070938)",44.572021,-122.070938
394901,147,"Naples, FL",msa,Florida,2023-08-31,574167.0,"(27.766279, -81.686783)",27.766279,-81.686783
394332,148,"Ann Arbor, MI",msa,Michigan,2023-08-31,369467.0,"(43.326618, -84.536095)",43.326618,-84.536095
394927,149,"Ocala, FL",msa,Florida,2023-08-31,265100.0,"(27.766279, -81.686783)",27.766279,-81.686783
394679,150,"Hickory, NC",msa,North Carolina,2023-08-31,250000.0,"(35.630066, -79.806419)",35.630066,-79.806419
394697,151,"Huntington, WV",msa,Ohio,2023-08-31,170167.0,"(40.388783, -82.764915)",40.388783,-82.764915
394602,152,"Fort Collins, CO",msa,Colorado,2023-08-31,556167.0,"(39.059811, -105.311104)",39.059811,-105.311104
395033,153,"Rockford, IL",msa,Illinois,2023-08-31,159200.0,"(40.349457, -88.986137)",40.349457,-88.986137
394796,154,"Lincoln, NE",msa,Nebraska,2023-08-31,277167.0,"(41.12537, -98.268082)",41.12537,-98.268082
394622,155,"Gainesville, FL",msa,Florida,2023-08-31,284650.0,"(27.766279, -81.686783)",27.766279,-81.686783
394405,156,"Boulder, CO",msa,Colorado,2023-08-31,739167.0,"(39.059811, -105.311104)",39.059811,-105.311104
394646,157,"Green Bay, WI",msa,Wisconsin,2023-08-31,296483.0,"(44.268543, -89.616508)",44.268543,-89.616508
394488,158,"Columbus, GA",msa,Georgia,2023-08-31,190667.0,"(33.040619, -83.643074)",33.040619,-83.643074
395107,159,"South Bend, IN",msa,Indiana,2023-08-31,204783.0,"(39.849426, -86.258278)",39.849426,-86.258278
395109,160,"Spartanburg, SC",msa,South Carolina,2023-08-31,248280.0,"(33.856892, -80.945007)",33.856892,-80.945007
394645,161,"Greeley, CO",msa,Colorado,2023-08-31,474522.0,"(39.059811, -105.311104)",39.059811,-105.311104
394808,162,"Lubbock, TX",msa,Texas,2023-08-31,225683.0,"(31.054487, -97.563461)",31.054487,-97.563461
394471,163,"Clarksville, TN",msa,Tennessee,2023-08-31,281800.0,"(35.747845, -86.692345)",35.747845,-86.692345
395028,164,"Roanoke, VA",msa,Virginia,2023-08-31,255784.0,"(37.769337, -78.169968)",37.769337,-78.169968
394579,165,"Evansville, IN",msa,Indiana,2023-08-31,210967.0,"(39.849426, -86.258278)",39.849426,-86.258278
394747,167,"Kingsport, TN",msa,Tennessee,2023-08-31,224500.0,"(35.747845, -86.692345)",35.747845,-86.692345
394741,168,"Kennewick, WA",msa,Washington,2023-08-31,418500.0,"(47.400902, -121.490494)",47.400902,-121.490494
395179,169,"Utica, NY",msa,New York,2023-08-31,189500.0,"(42.165726, -74.948051)",42.165726,-74.948051
394660,170,"Hagerstown, MD",msa,Maryland,2023-08-31,280633.0,"(39.063946, -76.802101)",39.063946,-76.802101
394543,171,"Duluth, MN",msa,Minnesota,2023-08-31,247500.0,"(45.694454, -93.900192)",45.694454,-93.900192
394937,172,"Olympia, WA",msa,Washington,2023-08-31,508167.0,"(47.400902, -121.490494)",47.400902,-121.490494
394803,173,"Longview, TX",msa,Texas,2023-08-31,241960.0,"(31.054487, -97.563461)",31.054487,-97.563461
395229,174,"Wilmington, NC",msa,North Carolina,2023-08-31,412167.0,"(35.630066, -79.806419)",35.630066,-79.806419
395061,175,"San Luis Obispo, CA",msa,California,2023-08-31,820667.0,"(36.116203, -119.681564)",36.116203,-119.681564
753875,176,"Crestview, FL",msa,Florida,2023-08-31,434917.0,"(27.766279, -81.686783)",27.766279,-81.686783
394851,177,"Merced, CA",msa,California,2023-08-31,400000.0,"(36.116203, -119.681564)",36.116203,-119.681564
395197,178,"Waco, TX",msa,Texas,2023-08-31,272833.0,"(31.054487, -97.563461)",31.054487,-97.563461
394447,179,"Cedar Rapids, IA",msa,Iowa,2023-08-31,201400.0,"(42.011539, -93.210526)",42.011539,-93.210526
394348,180,"Atlantic City, NJ",msa,New Jersey,2023-08-31,298667.0,"(40.298904, -74.521011)",40.298904,-74.521011
394412,181,"Bremerton, WA",msa,Washington,2023-08-31,520667.0,"(47.400902, -121.490494)",47.400902,-121.490494
395103,182,"Sioux Falls, SD",msa,South Dakota,2023-08-31,310333.0,"(44.299782, -99.438828)",44.299782,-99.438828
395065,183,"Santa Cruz, CA",msa,California,2023-08-31,1124167.0,"(36.116203, -119.681564)",36.116203,-119.681564
394572,184,"Erie, PA",msa,Pennsylvania,2023-08-31,180000.0,"(40.590752, -77.209755)",40.590752,-77.209755
394924,185,"Norwich, CT",msa,Connecticut,2023-08-31,336250.0,"(41.597782, -72.755371)",41.597782,-72.755371
394323,186,"Amarillo, TX",msa,Texas,2023-08-31,223333.0,"(31.054487, -97.563461)",31.054487,-97.563461
394772,187,"Laredo, TX",msa,Texas,2023-08-31,232717.0,"(31.054487, -97.563461)",31.054487,-97.563461
395171,188,"Tuscaloosa, AL",msa,Alabama,2023-08-31,242283.0,"(32.806671, -86.79113)",32.806671,-86.79113
394483,189,"College Station, TX",msa,Texas,2023-08-31,300531.0,"(31.054487, -97.563461)",31.054487,-97.563461
394732,190,"Kalamazoo, MI",msa,Michigan,2023-08-31,249333.0,"(43.326618, -84.536095)",43.326618,-84.536095
394811,191,"Lynchburg, VA",msa,Virginia,2023-08-31,259029.0,"(37.769337, -78.169968)",37.769337,-78.169968
394455,192,"Charleston, WV",msa,West Virginia,2023-08-31,161488.0,"(38.491226, -80.95457)",38.491226,-80.95457
395240,193,"Yakima, WA",msa,Washington,2023-08-31,348333.0,"(47.400902, -121.490494)",47.400902,-121.490494
394585,194,"Fargo, ND",msa,North Dakota,2023-08-31,279257.0,"(47.528912, -99.784012)",47.528912,-99.784012
394387,195,"Binghamton, NY",msa,New York,2023-08-31,176417.0,"(42.165726, -74.948051)",42.165726,-74.948051
394609,196,"Fort Smith, AR",msa,Arkansas,2023-08-31,186167.0,"(34.969704, -92.373123)",34.969704,-92.373123
394334,197,"Appleton, WI",msa,Wisconsin,2023-08-31,275000.0,"(44.268543, -89.616508)",44.268543,-89.616508
845160,198,"Prescott Valley, AZ",msa,Arizona,2023-08-31,512296.0,"(33.729759, -111.431221)",33.729759,-111.431221
394813,200,"Macon, GA",msa,Georgia,2023-08-31,170500.0,"(33.040619, -83.643074)",33.040619,-83.643074
395174,201,"Tyler, TX",msa,Texas,2023-08-31,308486.0,"(31.054487, -97.563461)",31.054487,-97.563461
394361,202,"Barnstable Town, MA",msa,Massachusetts,2023-08-31,639667.0,"(42.230171, -71.530106)",42.230171,-71.530106
394519,203,"Daphne, AL",msa,Alabama,2023-08-31,366000.0,"(32.806671, -86.79113)",32.806671,-86.79113
394378,205,"Bellingham, WA",msa,Washington,2023-08-31,548333.0,"(47.400902, -121.490494)",47.400902,-121.490494
394429,206,"Burlington, VT",msa,Vermont,2023-08-31,419083.0,"(44.045876, -72.710686)",44.045876,-72.710686
395030,207,"Rochester, MN",msa,Minnesota,2023-08-31,290000.0,"(45.694454, -93.900192)",45.694454,-93.900192
753895,208,"Lafayette, IN",msa,Indiana,2023-08-31,256963.0,"(39.849426, -86.258278)",39.849426,-86.258278
394454,209,"Champaign, IL",msa,Illinois,2023-08-31,188833.0,"(40.349457, -88.986137)",40.349457,-88.986137
394848,210,"Medford, OR",msa,Oregon,2023-08-31,433333.0,"(44.572021, -122.070938)",44.572021,-122.070938
845164,211,"Lebanon, NH",msa,New Hampshire,2023-08-31,361255.0,"(43.452492, -71.563896)",43.452492,-71.563896
394459,212,"Charlottesville, VA",msa,Virginia,2023-08-31,418000.0,"(37.769337, -78.169968)",37.769337,-78.169968
394763,213,"Lake Charles, LA",msa,Louisiana,2023-08-31,199167.0,"(31.169546, -91.867805)",31.169546,-91.867805
394773,214,"Las Cruces, NM",msa,New Mexico,2023-08-31,297797.0,"(34.840515, -106.248482)",34.840515,-106.248482
394464,215,"Chico, CA",msa,California,2023-08-31,357000.0,"(36.116203, -119.681564)",36.116203,-119.681564
394681,216,"Hilton Head Island, SC",msa,South Carolina,2023-08-31,503138.0,"(33.856892, -80.945007)",33.856892,-80.945007
394346,217,"Athens, GA",msa,Georgia,2023-08-31,329000.0,"(33.040619, -83.643074)",33.040619,-83.643074
394765,218,"Lake Havasu City, AZ",msa,Arizona,2023-08-31,314417.0,"(33.729759, -111.431221)",33.729759,-111.431221
394485,219,"Columbia, MO",msa,Missouri,2023-08-31,285535.0,"(38.456085, -92.288368)",38.456085,-92.288368
395114,220,"Springfield, IL",msa,Illinois,2023-08-31,153083.0,"(40.349457, -88.986137)",40.349457,-88.986137
394872,222,"Monroe, LA",msa,Louisiana,2023-08-31,186667.0,"(31.169546, -91.867805)",31.169546,-91.867805
394565,223,"Elkhart, IN",msa,Indiana,2023-08-31,226667.0,"(39.849426, -86.258278)",39.849426,-86.258278
394726,224,"Johnson City, TN",msa,Tennessee,2023-08-31,259667.0,"(35.747845, -86.692345)",35.747845,-86.692345
395247,225,"Yuma, AZ",msa,Arizona,2023-08-31,280000.0,"(33.729759, -111.431221)",33.729759,-111.431221
394623,226,"Gainesville, GA",msa,Georgia,2023-08-31,385333.0,"(33.040619, -83.643074)",33.040619,-83.643074
394716,227,"Jacksonville, NC",msa,North Carolina,2023-08-31,261667.0,"(35.630066, -79.806419)",35.630066,-79.806419
394597,228,"Florence, SC",msa,South Carolina,2023-08-31,176617.0,"(33.856892, -80.945007)",33.856892,-80.945007
395118,230,"St. Cloud, MN",msa,Minnesota,2023-08-31,266333.0,"(45.694454, -93.900192)",45.694454,-93.900192
395011,231,"Racine, WI",msa,Wisconsin,2023-08-31,230000.0,"(44.268543, -89.616508)",44.268543,-89.616508
394380,232,"Bend, OR",msa,Oregon,2023-08-31,666667.0,"(44.572021, -122.070938)",44.572021,-122.070938
395047,233,"Saginaw, MI",msa,Michigan,2023-08-31,155833.0,"(43.326618, -84.536095)",43.326618,-84.536095
395202,234,"Warner Robins, GA",msa,Georgia,2023-08-31,235667.0,"(33.040619, -83.643074)",33.040619,-83.643074
395151,235,"Terre Haute, IN",msa,Indiana,2023-08-31,152019.0,"(39.849426, -86.258278)",39.849426,-86.258278
395162,236,"Torrington, CT",msa,Connecticut,2023-08-31,350000.0,"(41.597782, -72.755371)",41.597782,-72.755371
395009,237,"Punta Gorda, FL",msa,Florida,2023-08-31,321667.0,"(27.766279, -81.686783)",27.766279,-81.686783
394386,239,"Billings, MT",msa,Montana,2023-08-31,414024.0,"(46.921925, -110.454353)",46.921925,-110.454353
395018,240,"Redding, CA",msa,California,2023-08-31,369583.0,"(36.116203, -119.681564)",36.116203,-119.681564
394748,241,"Kingston, NY",msa,New York,2023-08-31,391167.0,"(42.165726, -74.948051)",42.165726,-74.948051
394960,242,"Panama City, FL",msa,Florida,2023-08-31,361833.0,"(27.766279, -81.686783)",27.766279,-81.686783
394729,243,"Joplin, MO",msa,Missouri,2023-08-31,177315.0,"(38.456085, -92.288368)",38.456085,-92.288368
394539,244,"Dover, DE",msa,Delaware,2023-08-31,314633.0,"(39.318523, -75.507141)",39.318523,-75.507141
394559,245,"El Centro, CA",msa,California,2023-08-31,333333.0,"(36.116203, -119.681564)",36.116203,-119.681564
394712,246,"Jackson, TN",msa,Tennessee,2023-08-31,202833.0,"(35.747845, -86.692345)",35.747845,-86.692345
395246,247,"Yuba City, CA",msa,California,2023-08-31,408915.0,"(36.116203, -119.681564)",36.116203,-119.681564
394406,248,"Bowling Green, KY",msa,Kentucky,2023-08-31,262517.0,"(37.66814, -84.670067)",37.66814,-84.670067
395119,249,"St. George, UT",msa,Utah,2023-08-31,483928.0,"(40.150032, -111.862434)",40.150032,-111.862434
394896,250,"Muskegon, MI",msa,Michigan,2023-08-31,210623.0,"(43.326618, -84.536095)",43.326618,-84.536095
394299,251,"Abilene, TX",msa,Texas,2023-08-31,218167.0,"(31.054487, -97.563461)",31.054487,-97.563461
394707,252,"Iowa City, IA",msa,Iowa,2023-08-31,283250.0,"(42.011539, -93.210526)",42.011539,-93.210526
394351,253,"Auburn, AL",msa,Alabama,2023-08-31,294167.0,"(32.806671, -86.79113)",32.806671,-86.79113
394860,254,"Midland, TX",msa,Texas,2023-08-31,335150.0,"(31.054487, -97.563461)",31.054487,-97.563461
753869,255,"Bloomington, IL",msa,Illinois,2023-08-31,221500.0,"(40.349457, -88.986137)",40.349457,-88.986137
394944,257,"Oshkosh, WI",msa,Wisconsin,2023-08-31,231250.0,"(44.268543, -89.616508)",44.268543,-89.616508
394555,258,"Eau Claire, WI",msa,Wisconsin,2023-08-31,281000.0,"(44.268543, -89.616508)",44.268543,-89.616508
394651,259,"Greenville, NC",msa,North Carolina,2023-08-31,238333.0,"(35.630066, -79.806419)",35.630066,-79.806419
394428,260,"Burlington, NC",msa,North Carolina,2023-08-31,257333.0,"(35.630066, -79.806419)",35.630066,-79.806419
395210,261,"Waterloo, IA",msa,Iowa,2023-08-31,179333.0,"(42.011539, -93.210526)",42.011539,-93.210526
394480,262,"Coeur d'Alene, ID",msa,Idaho,2023-08-31,537371.0,"(44.240459, -114.478828)",44.240459,-114.478828
394553,263,"East Stroudsburg, PA",msa,Pennsylvania,2023-08-31,281983.0,"(40.590752, -77.209755)",40.590752,-77.209755
395007,264,"Pueblo, CO",msa,Colorado,2023-08-31,288300.0,"(39.059811, -105.311104)",39.059811,-105.311104
394392,265,"Blacksburg, VA",msa,Virginia,2023-08-31,262833.0,"(37.769337, -78.169968)",37.769337,-78.169968
395215,266,"Wausau, WI",msa,Wisconsin,2023-08-31,218317.0,"(44.268543, -89.616508)",44.268543,-89.616508
394720,268,"Janesville, WI",msa,Wisconsin,2023-08-31,236500.0,"(44.268543, -89.616508)",44.268543,-89.616508
